gi,gj,lat,lon,n_all,n_recent,staleness_norm
261,-457,65.375,-114.125,25,25,0.00000
261,-456,65.375,-113.875,7,7,0.00000
261,-455,65.375,-113.625,6,5,0.00000
261,-454,65.375,-113.375,1,1,0.00000
261,-453,65.375,-113.125,3,3,0.00000
261,-452,65.375,-112.875,8,8,0.00000
261,-442,65.375,-110.375,2,1,0.00000
261,-439,65.375,-109.625,3,0,0.00000
261,-427,65.375,-106.625,3,0,0.00000
261,-387,65.375,-96.625,153,59,0.42182
261,-386,65.375,-96.375,268,104,0.46667
261,-385,65.375,-96.125,1,0,0.00000
261,-352,65.375,-87.875,4,0,0.00000
261,-295,65.375,-73.625,1,0,0.00000
261,-293,65.375,-73.125,1,0,0.00000
261,-284,65.375,-70.875,5,1,0.00000
261,-230,65.375,-57.375,33,33,0.00000
261,-229,65.375,-57.125,2,2,0.00000
261,-225,65.375,-56.125,12,12,0.00000
261,-223,65.375,-55.625,1,1,0.00000
261,-222,65.375,-55.375,10,10,0.00000
261,-221,65.375,-55.125,11,11,0.00000
261,-214,65.375,-53.375,2,2,0.00000
261,-213,65.375,-53.125,2,2,0.00000
261,-212,65.375,-52.875,171,171,0.00000
261,-211,65.375,-52.625,2,2,0.00000
261,-209,65.375,-52.125,2,0,0.00000
262,-559,65.625,-139.625,1,1,0.00000
262,-554,65.625,-138.375,3,1,0.00000
262,-553,65.625,-138.125,75,27,0.37780
262,-552,65.625,-137.875,6,3,0.00000
262,-551,65.625,-137.625,4,2,0.00000
262,-550,65.625,-137.375,11,9,0.00000
262,-548,65.625,-136.875,1,1,0.00000
262,-546,65.625,-136.375,2,2,0.00000
262,-543,65.625,-135.625,1,1,0.00000
262,-542,65.625,-135.375,7,2,0.00000
262,-528,65.625,-131.875,1,1,0.00000
262,-527,65.625,-131.625,1,1,0.00000
262,-519,65.625,-129.625,2,2,0.00000
262,-516,65.625,-128.875,6,6,0.00000
262,-515,65.625,-128.625,6,6,0.00000
262,-514,65.625,-128.375,4,4,0.00000
262,-513,65.625,-128.125,16,16,0.00000
262,-512,65.625,-127.875,5,5,0.00000
262,-473,65.625,-118.125,6,6,0.00000
262,-472,65.625,-117.875,10,10,0.00000
262,-458,65.625,-114.375,12,12,0.00000
262,-443,65.625,-110.625,1,1,0.00000
262,-427,65.625,-106.625,10,0,0.00000
262,-426,65.625,-106.375,13,3,0.00000
262,-339,65.625,-84.625,1,1,0.00000
262,-264,65.625,-65.875,1,1,0.00000
262,-261,65.625,-65.125,1,0,0.00000
262,-231,65.625,-57.625,1,1,0.00000
262,-230,65.625,-57.375,10,10,0.00000
262,-229,65.625,-57.125,2,2,0.00000
262,-225,65.625,-56.125,16,16,0.00000
262,-221,65.625,-55.125,1,1,0.00000
262,-218,65.625,-54.375,2,2,0.00000
262,-216,65.625,-53.875,1,1,0.00000
262,-215,65.625,-53.625,4,4,0.00000
262,-214,65.625,-53.375,9,9,0.00000
262,-212,65.625,-52.875,9,9,0.00000
262,-210,65.625,-52.375,1,1,0.00000
263,-556,65.875,-138.875,1,0,0.00000
263,-553,65.875,-138.125,1,1,0.00000
263,-552,65.875,-137.875,119,79,0.21935
263,-551,65.875,-137.625,84,26,0.41813
263,-550,65.875,-137.375,11,4,0.00000
263,-549,65.875,-137.125,1,1,0.00000
263,-546,65.875,-136.375,2,0,0.00000
263,-542,65.875,-135.375,5,5,0.00000
263,-541,65.875,-135.125,2,2,0.00000
263,-540,65.875,-134.875,1,0,0.00000
263,-534,65.875,-133.375,2,1,0.00000
263,-528,65.875,-131.875,1,1,0.00000
263,-517,65.875,-129.125,2,2,0.00000
263,-516,65.875,-128.875,7,7,0.00000
263,-452,65.875,-112.875,1,0,0.00000
263,-448,65.875,-111.875,4,0,0.00000
263,-447,65.875,-111.625,16,0,0.00000
263,-445,65.875,-111.125,2,2,0.00000
263,-427,65.875,-106.625,2,0,0.00000
263,-361,65.875,-90.125,1,0,0.00000
263,-358,65.875,-89.375,16,0,0.00000
263,-357,65.875,-89.125,1,0,0.00000
263,-354,65.875,-88.375,2,0,0.00000
263,-297,65.875,-74.125,1,0,0.00000
263,-294,65.875,-73.375,1,0,0.00000
263,-240,65.875,-59.875,2,2,0.00000
263,-233,65.875,-58.125,1,1,0.00000
263,-231,65.875,-57.625,3,3,0.00000
263,-230,65.875,-57.375,3,3,0.00000
263,-223,65.875,-55.625,1,1,0.00000
263,-217,65.875,-54.125,1,1,0.00000
263,-215,65.875,-53.625,10,10,0.00000
263,-214,65.875,-53.375,10,6,0.00000
263,-213,65.875,-53.125,6,6,0.00000
263,-212,65.875,-52.875,25,25,0.00000
263,-211,65.875,-52.625,44,44,0.00000
263,-210,65.875,-52.375,14,14,0.00000
263,-209,65.875,-52.125,1,1,0.00000
264,-559,66.125,-139.625,7,0,0.00000
264,-558,66.125,-139.375,11,0,0.00000
264,-550,66.125,-137.375,6,6,0.00000
264,-549,66.125,-137.125,20,8,0.24900
264,-548,66.125,-136.875,29,2,0.43164
264,-546,66.125,-136.375,1,0,0.00000
264,-545,66.125,-136.125,12,0,0.00000
264,-544,66.125,-135.875,7,0,0.00000
264,-538,66.125,-134.375,1,0,0.00000
264,-537,66.125,-134.125,3,0,0.00000
264,-536,66.125,-133.875,1,0,0.00000
264,-523,66.125,-130.625,1,1,0.00000
264,-517,66.125,-129.125,5,5,0.00000
264,-516,66.125,-128.875,2,2,0.00000
264,-515,66.125,-128.625,30,2,0.43687
264,-467,66.125,-116.625,19,0,0.00000
264,-434,66.125,-108.375,3,0,0.00000
264,-430,66.125,-107.375,1,0,0.00000
264,-429,66.125,-107.125,19,0,0.00000
264,-428,66.125,-106.875,1,0,0.00000
264,-387,66.125,-96.625,1,0,0.00000
264,-345,66.125,-86.125,1,1,0.00000
264,-344,66.125,-85.875,2,2,0.00000
264,-298,66.125,-74.375,1,0,0.00000
264,-295,66.125,-73.625,15,0,0.00000
264,-294,66.125,-73.375,3,0,0.00000
264,-264,66.125,-65.875,1,0,0.00000
264,-263,66.125,-65.625,69,20,0.41125
264,-234,66.125,-58.375,1,1,0.00000
264,-230,66.125,-57.375,11,11,0.00000
264,-229,66.125,-57.125,20,20,0.00000
264,-227,66.125,-56.625,14,14,0.00000
264,-226,66.125,-56.375,11,11,0.00000
264,-224,66.125,-55.875,1,1,0.00000
264,-218,66.125,-54.375,15,15,0.00000
264,-215,66.125,-53.625,2,2,0.00000
264,-213,66.125,-53.125,2,0,0.00000
264,-212,66.125,-52.875,13,0,0.00000
264,-210,66.125,-52.375,14,12,0.00000
265,-561,66.375,-140.125,2,0,0.00000
265,-560,66.375,-139.875,2,0,0.00000
265,-548,66.375,-136.875,15,3,0.00000
265,-547,66.375,-136.625,181,111,0.27433
265,-546,66.375,-136.375,2,1,0.00000
265,-545,66.375,-136.125,18,1,0.00000
265,-516,66.375,-128.875,9,1,0.00000
265,-515,66.375,-128.625,25,19,0.10659
265,-505,66.375,-126.125,1,1,0.00000
265,-496,66.375,-123.875,1,0,0.00000
265,-478,66.375,-119.375,1,1,0.00000
265,-475,66.375,-118.625,3,3,0.00000
265,-474,66.375,-118.375,1,1,0.00000
265,-472,66.375,-117.875,5,5,0.00000
265,-471,66.375,-117.625,3,3,0.00000
265,-430,66.375,-107.375,1,0,0.00000
265,-429,66.375,-107.125,8,0,0.00000
265,-364,66.375,-90.875,1,0,0.00000
265,-345,66.375,-86.125,1,0,0.00000
265,-294,66.375,-73.375,1,0,0.00000
265,-293,66.375,-73.125,2,1,0.00000
265,-263,66.375,-65.625,22,22,0.00000
265,-262,66.375,-65.375,3,0,0.00000
265,-244,66.375,-60.875,3,3,0.00000
265,-242,66.375,-60.375,2,2,0.00000
265,-240,66.375,-59.875,2,0,0.00000
265,-239,66.375,-59.625,1,1,0.00000
265,-237,66.375,-59.125,3,2,0.00000
265,-236,66.375,-58.875,1,1,0.00000
265,-234,66.375,-58.375,4,0,0.00000
265,-231,66.375,-57.625,1,0,0.00000
265,-225,66.375,-56.125,1,1,0.00000
265,-219,66.375,-54.625,2,2,0.00000
265,-218,66.375,-54.375,12,12,0.00000
265,-216,66.375,-53.875,5,5,0.00000
265,-215,66.375,-53.625,2,0,0.00000
265,-213,66.375,-53.125,6,6,0.00000
266,-562,66.625,-140.375,2,0,0.00000
266,-557,66.625,-139.125,10,10,0.00000
266,-548,66.625,-136.875,2,0,0.00000
266,-547,66.625,-136.625,5,1,0.00000
266,-546,66.625,-136.375,476,290,0.32850
266,-545,66.625,-136.125,28,24,0.06557
266,-517,66.625,-129.125,7,7,0.00000
266,-515,66.625,-128.625,1,0,0.00000
266,-509,66.625,-127.125,1,0,0.00000
266,-481,66.625,-120.125,1,1,0.00000
266,-480,66.625,-119.875,1,1,0.00000
266,-479,66.625,-119.625,1,1,0.00000
266,-473,66.625,-118.125,1,1,0.00000
266,-456,66.625,-113.875,1,0,0.00000
266,-454,66.625,-113.375,1,1,0.00000
266,-434,66.625,-108.375,1,0,0.00000
266,-433,66.625,-108.125,1,0,0.00000
266,-432,66.625,-107.875,2,0,0.00000
266,-431,66.625,-107.625,1,0,0.00000
266,-423,66.625,-105.625,1,1,0.00000
266,-420,66.625,-104.875,1,1,0.00000
266,-345,66.625,-86.125,4,0,0.00000
266,-340,66.625,-84.875,1,1,0.00000
266,-292,66.625,-72.875,1,0,0.00000
266,-287,66.625,-71.625,7,0,0.00000
266,-286,66.625,-71.375,2,0,0.00000
266,-265,66.625,-66.125,3,0,0.00000
266,-262,66.625,-65.375,1,0,0.00000
266,-261,66.625,-65.125,4,0,0.00000
266,-260,66.625,-64.875,1,0,0.00000
266,-259,66.625,-64.625,1,0,0.00000
266,-257,66.625,-64.125,1,1,0.00000
266,-249,66.625,-62.125,1,1,0.00000
266,-245,66.625,-61.125,1,1,0.00000
266,-244,66.625,-60.875,1,1,0.00000
266,-240,66.625,-59.875,3,1,0.00000
266,-235,66.625,-58.625,5,2,0.00000
266,-234,66.625,-58.375,1,0,0.00000
266,-233,66.625,-58.125,3,0,0.00000
266,-232,66.625,-57.875,5,2,0.00000
266,-219,66.625,-54.625,1,1,0.00000
266,-218,66.625,-54.375,1,1,0.00000
266,-217,66.625,-54.125,2,2,0.00000
266,-216,66.625,-53.875,10,10,0.00000
266,-215,66.625,-53.625,67,66,0.00858
266,-214,66.625,-53.375,223,222,0.00331
266,-213,66.625,-53.125,2,2,0.00000
266,-212,66.625,-52.875,1,0,0.00000
266,-211,66.625,-52.625,3,0,0.00000
266,-209,66.625,-52.125,23,1,0.41436
267,-560,66.875,-139.875,1,0,0.00000
267,-546,66.875,-136.375,162,92,0.30001
267,-545,66.875,-136.125,49,24,0.27206
267,-543,66.875,-135.625,1,0,0.00000
267,-542,66.875,-135.375,2,0,0.00000
267,-541,66.875,-135.125,1,0,0.00000
267,-539,66.875,-134.625,1,0,0.00000
267,-528,66.875,-131.875,1,1,0.00000
267,-520,66.875,-129.875,5,5,0.00000
267,-479,66.875,-119.625,3,3,0.00000
267,-478,66.875,-119.375,3,3,0.00000
267,-444,66.875,-110.875,1,1,0.00000
267,-434,66.875,-108.375,1,0,0.00000
267,-433,66.875,-108.125,120,0,0.65370
267,-432,66.875,-107.875,4,0,0.00000
267,-409,66.875,-102.125,1,0,0.00000
267,-291,66.875,-72.625,1,0,0.00000
267,-259,66.875,-64.625,7,6,0.00000
267,-255,66.875,-63.625,1,0,0.00000
267,-254,66.875,-63.375,1,0,0.00000
267,-245,66.875,-61.125,2,2,0.00000
267,-242,66.875,-60.375,1,1,0.00000
267,-241,66.875,-60.125,3,0,0.00000
267,-238,66.875,-59.375,1,1,0.00000
267,-236,66.875,-58.875,1,1,0.00000
267,-234,66.875,-58.375,2,0,0.00000
267,-233,66.875,-58.125,2,2,0.00000
267,-217,66.875,-54.125,1,1,0.00000
267,-216,66.875,-53.875,27,27,0.00000
267,-215,66.875,-53.625,1161,1088,0.06049
267,-214,66.875,-53.375,133,128,0.02510
267,-213,66.875,-53.125,18,16,0.00000
267,-212,66.875,-52.875,15,15,0.00000
267,-211,66.875,-52.625,2,2,0.00000
267,-210,66.875,-52.375,94,90,0.02641
267,-209,66.875,-52.125,6,3,0.00000
268,-546,67.125,-136.375,7,3,0.00000
268,-545,67.125,-136.125,490,194,0.51022
268,-544,67.125,-135.875,116,91,0.13990
268,-543,67.125,-135.625,100,86,0.08807
268,-542,67.125,-135.375,26,6,0.34558
268,-541,67.125,-135.125,6,5,0.00000
268,-540,67.125,-134.875,1,0,0.00000
268,-535,67.125,-133.625,1,1,0.00000
268,-533,67.125,-133.125,20,20,0.00000
268,-532,67.125,-132.875,3,2,0.00000
268,-522,67.125,-130.375,2,2,0.00000
268,-521,67.125,-130.125,17,17,0.00000
268,-505,67.125,-126.125,1,0,0.00000
268,-467,67.125,-116.625,2,0,0.00000
268,-436,67.125,-108.875,1,0,0.00000
268,-412,67.125,-102.875,12,0,0.00000
268,-409,67.125,-102.125,9,0,0.00000
268,-408,67.125,-101.875,1,0,0.00000
268,-405,67.125,-101.125,1,0,0.00000
268,-402,67.125,-100.375,76,4,0.56093
268,-401,67.125,-100.125,37,4,0.44223
268,-390,67.125,-97.375,13,13,0.00000
268,-386,67.125,-96.375,1,0,0.00000
268,-289,67.125,-72.125,1,0,0.00000
268,-266,67.125,-66.375,1,0,0.00000
268,-256,67.125,-63.875,1,0,0.00000
268,-251,67.125,-62.625,1,1,0.00000
268,-250,67.125,-62.375,2,2,0.00000
268,-246,67.125,-61.375,2,2,0.00000
268,-245,67.125,-61.125,11,2,0.00000
268,-244,67.125,-60.875,6,3,0.00000
268,-242,67.125,-60.375,2,0,0.00000
268,-241,67.125,-60.125,1,1,0.00000
268,-239,67.125,-59.625,1,1,0.00000
268,-237,67.125,-59.125,2,0,0.00000
268,-219,67.125,-54.625,15,15,0.00000
268,-217,67.125,-54.125,2,1,0.00000
268,-216,67.125,-53.875,2,2,0.00000
268,-215,67.125,-53.625,38,38,0.00000
268,-213,67.125,-53.125,5,3,0.00000
268,-212,67.125,-52.875,12,9,0.00000
268,-211,67.125,-52.625,21,8,0.26083
268,-210,67.125,-52.375,11,11,0.00000
269,-564,67.375,-140.875,3,0,0.00000
269,-563,67.375,-140.625,3,0,0.00000
269,-560,67.375,-139.875,1,1,0.00000
269,-546,67.375,-136.375,1,0,0.00000
269,-545,67.375,-136.125,3,0,0.00000
269,-543,67.375,-135.625,1,0,0.00000
269,-541,67.375,-135.125,32,31,0.01489
269,-540,67.375,-134.875,137,67,0.34317
269,-539,67.375,-134.625,12,1,0.00000
269,-538,67.375,-134.375,10,3,0.00000
269,-537,67.375,-134.125,12,1,0.00000
269,-536,67.375,-133.875,98,52,0.29400
269,-535,67.375,-133.625,35,29,0.08374
269,-534,67.375,-133.375,11,11,0.00000
269,-531,67.375,-132.625,1,1,0.00000
269,-530,67.375,-132.375,8,8,0.00000
269,-529,67.375,-132.125,3,3,0.00000
269,-526,67.375,-131.375,13,13,0.00000
269,-524,67.375,-130.875,8,8,0.00000
269,-517,67.375,-129.125,2,2,0.00000
269,-491,67.375,-122.625,1,0,0.00000
269,-490,67.375,-122.375,1,0,0.00000
269,-464,67.375,-115.875,4,0,0.00000
269,-461,67.375,-115.125,1,0,0.00000
269,-458,67.375,-114.375,1,0,0.00000
269,-449,67.375,-112.125,1,0,0.00000
269,-444,67.375,-110.875,1,0,0.00000
269,-439,67.375,-109.625,2,0,0.00000
269,-438,67.375,-109.375,1,0,0.00000
269,-425,67.375,-106.125,7,0,0.00000
269,-415,67.375,-103.625,1,0,0.00000
269,-411,67.375,-102.625,2,0,0.00000
269,-405,67.375,-101.125,1,0,0.00000
269,-403,67.375,-100.625,1,0,0.00000
269,-402,67.375,-100.375,102,6,0.59459
269,-401,67.375,-100.125,8,5,0.00000
269,-264,67.375,-65.875,1,0,0.00000
269,-257,67.375,-64.125,5,5,0.00000
269,-251,67.375,-62.625,1,1,0.00000
269,-246,67.375,-61.375,4,1,0.00000
269,-245,67.375,-61.125,1,1,0.00000
269,-244,67.375,-60.875,1,0,0.00000
269,-243,67.375,-60.625,4,4,0.00000
269,-240,67.375,-59.875,2,0,0.00000
269,-234,67.375,-58.375,3,3,0.00000
269,-233,67.375,-58.125,4,3,0.00000
269,-232,67.375,-57.875,2,2,0.00000
269,-219,67.375,-54.625,9,9,0.00000
269,-217,67.375,-54.125,4,4,0.00000
269,-215,67.375,-53.625,1,1,0.00000
269,-214,67.375,-53.375,5,5,0.00000
269,-213,67.375,-53.125,1,1,0.00000
269,-212,67.375,-52.875,1,1,0.00000
270,-562,67.625,-140.375,1,0,0.00000
270,-560,67.625,-139.875,168,147,0.08741
270,-559,67.625,-139.625,3,3,0.00000
270,-550,67.625,-137.375,5,0,0.00000
270,-549,67.625,-137.125,4,0,0.00000
270,-547,67.625,-136.625,68,25,0.36496
270,-546,67.625,-136.375,45,11,0.39431
270,-542,67.625,-135.375,4,4,0.00000
270,-537,67.625,-134.125,28,26,0.03278
270,-536,67.625,-133.875,17,10,0.00000
270,-535,67.625,-133.625,2,2,0.00000
270,-527,67.625,-131.625,1,1,0.00000
270,-525,67.625,-131.125,4,4,0.00000
270,-524,67.625,-130.875,1,1,0.00000
270,-498,67.625,-124.375,1,0,0.00000
270,-491,67.625,-122.625,8,0,0.00000
270,-490,67.625,-122.375,16,0,0.00000
270,-466,67.625,-116.375,2,0,0.00000
270,-462,67.625,-115.375,1,0,0.00000
270,-460,67.625,-114.875,34,0,0.48462
270,-458,67.625,-114.375,2,0,0.00000
270,-455,67.625,-113.625,1,0,0.00000
270,-450,67.625,-112.375,1,0,0.00000
270,-448,67.625,-111.875,23,21,0.03767
270,-432,67.625,-107.875,1,0,0.00000
270,-426,67.625,-106.375,6,0,0.00000
270,-416,67.625,-103.875,1,0,0.00000
270,-409,67.625,-102.125,8,3,0.00000
270,-397,67.625,-99.125,2,0,0.00000
270,-305,67.625,-76.125,1,1,0.00000
270,-257,67.625,-64.125,85,82,0.02143
270,-256,67.625,-63.875,26,26,0.00000
270,-255,67.625,-63.625,4,3,0.00000
270,-254,67.625,-63.375,7,2,0.00000
270,-253,67.625,-63.125,2,2,0.00000
270,-252,67.625,-62.875,5,5,0.00000
270,-251,67.625,-62.625,1,1,0.00000
270,-250,67.625,-62.375,1,1,0.00000
270,-249,67.625,-62.125,2,1,0.00000
270,-248,67.625,-61.875,4,4,0.00000
270,-246,67.625,-61.375,1,1,0.00000
270,-244,67.625,-60.875,2,0,0.00000
270,-237,67.625,-59.125,4,4,0.00000
270,-226,67.625,-56.375,1,1,0.00000
270,-219,67.625,-54.625,15,15,0.00000
270,-218,67.625,-54.375,1,1,0.00000
270,-216,67.625,-53.875,1,1,0.00000
270,-213,67.625,-53.125,11,11,0.00000
270,-212,67.625,-52.875,6,6,0.00000
270,-209,67.625,-52.125,1,1,0.00000
271,-552,67.875,-137.875,1,1,0.00000
271,-549,67.875,-137.125,1,0,0.00000
271,-547,67.875,-136.625,214,20,0.66364
271,-545,67.875,-136.125,2,0,0.00000
271,-537,67.875,-134.125,27,26,0.01682
271,-536,67.875,-133.875,26,8,0.31102
271,-535,67.875,-133.625,3,1,0.00000
271,-534,67.875,-133.375,4,1,0.00000
271,-531,67.875,-132.625,1,0,0.00000
271,-525,67.875,-131.125,1,1,0.00000
271,-493,67.875,-123.125,2,0,0.00000
271,-469,67.875,-117.125,1,0,0.00000
271,-468,67.875,-116.875,24,0,0.43876
271,-462,67.875,-115.375,29,29,0.00000
271,-461,67.875,-115.125,92,56,0.24176
271,-460,67.875,-114.875,1,0,0.00000
271,-448,67.875,-111.875,2,2,0.00000
271,-444,67.875,-110.875,1,1,0.00000
271,-440,67.875,-109.875,1,0,0.00000
271,-432,67.875,-107.875,1,0,0.00000
271,-428,67.875,-106.875,34,0,0.48462
271,-427,67.875,-106.625,1,0,0.00000
271,-393,67.875,-98.125,3,3,0.00000
271,-371,67.875,-92.625,1,1,0.00000
271,-305,67.875,-76.125,18,18,0.00000
271,-297,67.875,-74.125,4,0,0.00000
271,-257,67.875,-64.125,8,8,0.00000
271,-256,67.875,-63.875,6,6,0.00000
271,-255,67.875,-63.625,2,2,0.00000
271,-254,67.875,-63.375,10,10,0.00000
271,-253,67.875,-63.125,2,2,0.00000
271,-252,67.875,-62.875,1,1,0.00000
271,-251,67.875,-62.625,5,5,0.00000
271,-250,67.875,-62.375,7,5,0.00000
271,-249,67.875,-62.125,5,5,0.00000
271,-248,67.875,-61.875,2,2,0.00000
271,-247,67.875,-61.625,1,1,0.00000
271,-246,67.875,-61.375,1,1,0.00000
271,-244,67.875,-60.875,1,1,0.00000
271,-242,67.875,-60.375,1,1,0.00000
271,-219,67.875,-54.625,1,1,0.00000
271,-218,67.875,-54.375,12,12,0.00000
271,-217,67.875,-54.125,1,1,0.00000
271,-212,67.875,-52.875,1,1,0.00000
271,-210,67.875,-52.375,1,1,0.00000
272,-558,68.125,-139.375,2,0,0.00000
272,-547,68.125,-136.625,2,0,0.00000
272,-546,68.125,-136.375,1,1,0.00000
272,-545,68.125,-136.125,1,1,0.00000
272,-544,68.125,-135.875,2,0,0.00000
272,-542,68.125,-135.375,1,1,0.00000
272,-541,68.125,-135.125,30,4,0.40567
272,-539,68.125,-134.625,1,1,0.00000
272,-536,68.125,-133.875,22,22,0.00000
272,-535,68.125,-133.625,4,1,0.00000
272,-534,68.125,-133.375,238,173,0.20387
272,-533,68.125,-133.125,3,2,0.00000
272,-532,68.125,-132.875,2,2,0.00000
272,-530,68.125,-132.375,1,1,0.00000
272,-494,68.125,-123.375,4,0,0.00000
272,-487,68.125,-121.625,2,2,0.00000
272,-461,68.125,-115.125,3,0,0.00000
272,-447,68.125,-111.625,1,1,0.00000
272,-440,68.125,-109.875,1,1,0.00000
272,-428,68.125,-106.875,9,9,0.00000
272,-427,68.125,-106.625,104,83,0.12809
272,-426,68.125,-106.375,4,4,0.00000
272,-407,68.125,-101.625,1,1,0.00000
272,-370,68.125,-92.375,1,1,0.00000
272,-317,68.125,-79.125,1,0,0.00000
272,-307,68.125,-76.625,8,7,0.00000
272,-259,68.125,-64.625,1,1,0.00000
272,-258,68.125,-64.375,1,1,0.00000
272,-257,68.125,-64.125,2,2,0.00000
272,-256,68.125,-63.875,2,1,0.00000
272,-255,68.125,-63.625,1,1,0.00000
272,-254,68.125,-63.375,2,0,0.00000
272,-252,68.125,-62.875,5,4,0.00000
272,-218,68.125,-54.375,25,25,0.00000
272,-213,68.125,-53.125,1,1,0.00000
273,-564,68.375,-140.875,2,0,0.00000
273,-560,68.375,-139.875,1,0,0.00000
273,-559,68.375,-139.625,1,0,0.00000
273,-556,68.375,-138.875,1,0,0.00000
273,-552,68.375,-137.875,2,0,0.00000
273,-550,68.375,-137.375,9,9,0.00000
273,-544,68.375,-135.875,4,4,0.00000
273,-543,68.375,-135.625,3,1,0.00000
273,-540,68.375,-134.875,7,0,0.00000
273,-539,68.375,-134.625,1,0,0.00000
273,-538,68.375,-134.375,2,2,0.00000
273,-537,68.375,-134.125,2,1,0.00000
273,-536,68.375,-133.875,96,74,0.14290
273,-535,68.375,-133.625,704,471,0.29586
273,-534,68.375,-133.375,144,116,0.13190
273,-533,68.375,-133.125,7,6,0.00000
273,-532,68.375,-132.875,1,0,0.00000
273,-488,68.375,-121.875,4,1,0.00000
273,-477,68.375,-119.125,13,0,0.00000
273,-454,68.375,-113.375,4,4,0.00000
273,-453,68.375,-113.125,2,2,0.00000
273,-452,68.375,-112.875,1,1,0.00000
273,-448,68.375,-111.875,1,1,0.00000
273,-447,68.375,-111.625,2,2,0.00000
273,-446,68.375,-111.375,1,1,0.00000
273,-445,68.375,-111.125,167,167,0.00000
273,-444,68.375,-110.875,24,24,0.00000
273,-433,68.375,-108.125,1,0,0.00000
273,-431,68.375,-107.625,14,1,0.00000
273,-388,68.375,-96.875,1,1,0.00000
273,-386,68.375,-96.375,11,11,0.00000
273,-385,68.375,-96.125,1,1,0.00000
273,-375,68.375,-93.625,1,1,0.00000
273,-369,68.375,-92.125,1,1,0.00000
273,-343,68.375,-85.625,3,3,0.00000
273,-331,68.375,-82.625,1,0,0.00000
273,-318,68.375,-79.375,1,0,0.00000
273,-317,68.375,-79.125,2,0,0.00000
273,-316,68.375,-78.875,1,0,0.00000
273,-275,68.375,-68.625,1,1,0.00000
273,-260,68.375,-64.875,2,2,0.00000
273,-259,68.375,-64.625,1,1,0.00000
273,-257,68.375,-64.125,1,1,0.00000
273,-256,68.375,-63.875,1,1,0.00000
273,-254,68.375,-63.375,1,0,0.00000
273,-253,68.375,-63.125,1,0,0.00000
273,-239,68.375,-59.625,11,11,0.00000
273,-238,68.375,-59.375,9,9,0.00000
273,-219,68.375,-54.625,1,1,0.00000
273,-218,68.375,-54.375,2,2,0.00000
273,-217,68.375,-54.125,6,6,0.00000
273,-216,68.375,-53.875,2,2,0.00000
273,-211,68.375,-52.625,1,0,0.00000
273,-209,68.375,-52.125,1,1,0.00000
274,-564,68.625,-140.875,2,1,0.00000
274,-563,68.625,-140.625,3,0,0.00000
274,-558,68.625,-139.375,4,4,0.00000
274,-557,68.625,-139.125,1,1,0.00000
274,-556,68.625,-138.875,1,1,0.00000
274,-554,68.625,-138.375,5,5,0.00000
274,-552,68.625,-137.875,4,4,0.00000
274,-551,68.625,-137.625,4,4,0.00000
274,-550,68.625,-137.375,1,0,0.00000
274,-549,68.625,-137.125,6,6,0.00000
274,-547,68.625,-136.625,4,0,0.00000
274,-546,68.625,-136.375,11,3,0.00000
274,-545,68.625,-136.125,1,0,0.00000
274,-544,68.625,-135.875,1,0,0.00000
274,-541,68.625,-135.125,1,0,0.00000
274,-539,68.625,-134.625,5,5,0.00000
274,-538,68.625,-134.375,2,1,0.00000
274,-537,68.625,-134.125,16,16,0.00000
274,-536,68.625,-133.875,16,15,0.00000
274,-535,68.625,-133.625,180,143,0.14566
274,-534,68.625,-133.375,28,28,0.00000
274,-526,68.625,-131.375,1,0,0.00000
274,-501,68.625,-125.125,2,2,0.00000
274,-500,68.625,-124.875,5,5,0.00000
274,-498,68.625,-124.375,3,0,0.00000
274,-460,68.625,-114.875,1,0,0.00000
